subnet,count,variance,range,min_diff,max_diff,variance_diff,95th_diff,5th_diff,mean_diff,variance_diff_p,max_diff_p,min_diff_p,95th_diff_p,5th_diff_p,mean_diff_p,count_type_1_or_3,variance_type_1_or_3,range_type_1_or_3,min_diff_type_1_or_3,max_diff_type_1_or_3,variance_diff_type_1_or_3,95th_diff_type_1_or_3,5th_diff_type_1_or_3,mean_diff_type_1_or_3,variance_diff_p_type_1_or_3,max_diff_p_type_1_or_3,min_diff_p_type_1_or_3,95th_diff_p_type_1_or_3,5th_diff_p_type_1_or_3,mean_diff_p_type_1_or_3,iid_macderived_ratio,iid_really_macderived_ratio,iid_lowbyte_ratio,iid_embeddedipv4_32_ratio,iid_embeddedipv4_64_ratio,iid_pattern_bytes_ratio,iid_random_ratio,iid_really_macderived_over_total_ratio
2a01:cb14:c9::/48,197,21283.170450153324,595.0,5.0,595.0,21283.170450153324,533.5999999999999,55.0,139.55837563451777,291.8652849301098,145.7600000000004,0.0,26.75999999999999,0.4399999999999977,5.891717171717171,197,21283.170450153324,595.0,5.0,595.0,21283.170450153324,533.5999999999999,55.0,139.55837563451777,291.8652849301098,145.7600000000004,0.0,26.75999999999999,0.4399999999999977,5.891717171717171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:cb1d:8c58::/48,206,21986.550216797063,570.0,7.0,570.0,21986.550216797066,534.5,46.0,134.2378640776699,315.53234159779345,156.1499999999989,0.0,18.619999999999962,0.5349999999999979,5.674242424242424,206,21986.550216797063,570.0,7.0,570.0,21986.550216797066,534.5,46.0,134.2378640776699,315.53234159779345,156.1499999999989,0.0,18.619999999999962,0.5349999999999979,5.674242424242424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2806:1016:11::/48,7105,2062595.812798094,8504.0,3.0,8504.0,2062595.8127980942,3113.0,80.0,1975.6899366643208,327231.39849435777,5374.0,1.0,14.299999999999926,1.0,85.61616161616162,4458,6364.8399969427,3586.0,118.0,3586.0,6364.839996942702,242.0,162.0,197.91229250785105,110462.13037516581,3325.0,0.0,3.0,1.0,34.83838383838384,0.0,0.9993270524899058,0.3725545390570021,0.0,0.0,0.0,0.0006729475100942127,1.0
2a04:9546:1910::/48,90,10914.842469135794,543.0,2.0,543.0,10914.842469135794,337.6999999999998,29.0,80.84444444444445,275.57907807366735,107.41000000000125,0.0,35.496999999999936,0.0,5.466868686868687,90,10914.842469135794,543.0,2.0,543.0,10914.842469135794,337.6999999999998,29.0,80.84444444444445,275.57907807366735,107.41000000000125,0.0,35.496999999999936,0.0,5.466868686868687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:1210:50ef::/48,71,12440.438008331685,542.0,3.0,542.0,12440.438008331685,366.0,33.0,88.11267605633803,380.2465279053158,130.80000000000007,0.0,17.710000000000097,0.20000000000000284,5.4535353535353535,69,12793.784919134636,542.0,3.0,542.0,12793.784919134636,391.59999999999854,32.4,88.53623188405797,389.01133941434415,153.83999999999855,0.0,17.204000000000192,0.09600000000000287,5.454141414141414,0.0,0.9710144927536232,0.056338028169014086,0.0,0.0,0.0,0.0,1.0
2a01:cb14:8646::/48,179,20843.724727692654,556.0,9.0,556.0,20843.724727692654,524.2,55.0,138.0391061452514,178.5149145597366,90.35999999999848,0.0,21.16800000000147,0.31399999999999434,5.5016161616161625,179,20843.724727692654,556.0,9.0,556.0,20843.724727692654,524.2,55.0,138.0391061452514,178.5149145597366,90.35999999999848,0.0,21.16800000000147,0.31399999999999434,5.5016161616161625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a03:c100:f204::/48,249,1793695.2546571847,3114.0,16.0,3114.0,1793695.2546571847,3096.6,78.6,2178.6987951807228,61414.887381777335,2477.24,0.0,29.511999999999677,0.9480000000000472,31.277979797979796,237,1651127.5200555464,3114.0,16.0,3114.0,1651127.5200555464,3097.2,81.4,2284.73417721519,33161.82344985207,1578.9600000000014,0.0,42.90799999999973,0.5759999999999308,31.279191919191916,0.0,0.7637130801687764,0.27309236947791166,0.0,0.0,0.0,0.0,1.0
2a01:cb04:ce1::/48,222,19961.35159483807,558.0,1.0,558.0,19961.351594838074,492.34999999999985,52.0,136.1891891891892,105.59131480461159,57.05999999999926,0.0,29.04799999999995,0.45700000000000146,5.566767676767677,222,19961.35159483807,558.0,1.0,558.0,19961.351594838074,492.34999999999985,52.0,136.1891891891892,105.59131480461159,57.05999999999926,0.0,29.04799999999995,0.45700000000000146,5.566767676767677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a04:9546:19c0::/48,23,21110.661625708886,502.0,14.0,502.0,21110.661625708886,433.69999999999993,32.0,118.65217391304348,56.37233114988266,28.16000000000031,0.0,23.10200000000022,0.21999999999999886,5.039595959595959,23,21110.661625708886,502.0,14.0,502.0,21110.661625708886,433.69999999999993,32.0,118.65217391304348,56.37233114988266,28.16000000000031,0.0,23.10200000000022,0.21999999999999886,5.039595959595959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:1210:401b::/48,282,142058.78050651375,3099.0,6.0,3099.0,142058.78050651375,536.2999999999998,37.15,150.5921985815603,62267.26879579631,2496.4799999999996,0.0,35.537999999999776,0.30799999999999406,31.2140404040404,245,161789.09714285698,3091.0,1.0,3091.0,161789.09714285698,534.5999999999999,30.0,157.17142857142858,62114.33332827262,2494.36,0.0,51.81199999999995,0.43999999999999345,31.18989898989899,0.0,0.8979591836734694,0.2198581560283688,0.0,0.0,0.0,0.0,1.0
2806:104e:18::/48,20482,1956307.0915706577,23062.0,1.0,23062.0,1956307.0915706577,3111.0,79.0,2137.101845522898,4028382.729809,19934.0,1.0,12.048999999999918,1.0,232.6969696969697,13999,30831.674452219228,19383.0,204.0,19383.0,30831.674452219228,2552.0,2474.0,2511.3078077005503,2826060.384543945,16813.0,0.0,3.0,1.0,171.07070707070707,0.0,0.9992856632616616,0.316521824040621,0.0,0.0,0.0,0.0007143367383384528,1.0
2600:1700:c4c0::/48,50,1171.5664,123.0,0.0,123.0,1171.5664,115.55,19.7,60.56,1.4891840220385653,5.389999999999958,0.0,3.660000000000046,0.0,1.2424242424242424,1,,,,,,,,,,,,,,,,,1.0,,,,,
2806:104e:17::/48,20538,2205249.1387361954,24340.0,0.0,24340.0,2205249.1387361954,3105.0,52.0,1348.34535982082,4565419.79430101,21219.0,1.0,9.099999999999994,2.0,245.66666666666666,8691,1599.9150822136683,2543.0,187.0,2543.0,1599.9150822136633,1625.0,1547.0,1579.1078126797836,8168.431278440976,905.0,0.0,3.0,1.0,10.323232323232324,0.0,0.9993096306523991,0.5768331872626351,0.0,0.0,0.0,0.0006903693476009665,1.0
2a04:9546:1900::/48,99,12743.011937557401,567.0,12.0,567.0,12743.0119375574,465.1999999999999,32.4,88.9090909090909,444.8433461891671,179.9600000000018,0.0,23.26800000000036,0.07399999999999735,5.608484848484848,98,12854.06330695544,567.0,12.0,567.0,12854.063306955437,466.29999999999984,32.099999999999994,89.34693877551021,420.6150574839309,168.9400000000013,0.0,25.602000000000444,0.09100000000000603,5.609696969696969,0.0,1.0,0.010101010101010102,0.0,0.0,0.0,0.0,1.0
2a04:9546:190e::/48,115,23715.9286200378,557.0,15.0,557.0,23715.92862003781,510.09999999999997,40.099999999999994,133.59130434782608,171.0397784715853,101.40000000000026,0.0,25.403999999999506,0.13400000000000176,5.474747474747475,115,23715.9286200378,557.0,15.0,557.0,23715.92862003781,510.09999999999997,40.099999999999994,133.59130434782608,171.0397784715853,101.40000000000026,0.0,25.403999999999506,0.13400000000000176,5.474747474747475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:cb18:1f6::/48,153,19173.05480797983,568.0,2.0,568.0,19173.05480797983,489.00000000000017,47.0,128.5751633986928,127.42703838383844,70.60000000000016,0.0,31.26800000000039,0.4479999999999974,5.706666666666667,153,19173.05480797983,568.0,2.0,568.0,19173.05480797983,489.00000000000017,47.0,128.5751633986928,127.42703838383844,70.60000000000016,0.0,31.26800000000039,0.4479999999999974,5.706666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:cb19:624::/48,213,20104.95351451429,567.0,11.0,567.0,20104.95351451429,515.1999999999997,46.8,132.28169014084506,138.3460995408636,69.7600000000001,0.0,26.95600000000001,0.34800000000000253,5.574545454545454,213,20104.95351451429,567.0,11.0,567.0,20104.95351451429,515.1999999999997,46.8,132.28169014084506,138.3460995408636,69.7600000000001,0.0,26.95600000000001,0.34800000000000253,5.574545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:114f:1006::/48,30,24502.582222222212,511.0,22.0,511.0,24502.58222222222,511.0,37.05,137.46666666666667,126.04657381899791,51.61999999999989,0.0,39.14999999999987,0.28999999999999915,5.097171717171717,30,24502.582222222212,511.0,22.0,511.0,24502.58222222222,511.0,37.05,137.46666666666667,126.04657381899791,51.61999999999989,0.0,39.14999999999987,0.28999999999999915,5.097171717171717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
