subnet,count,variance,range,min_diff,max_diff,variance_diff,95th_diff,5th_diff,mean_diff,variance_diff_p,max_diff_p,min_diff_p,95th_diff_p,5th_diff_p,mean_diff_p,count_type_1_or_3,variance_type_1_or_3,range_type_1_or_3,min_diff_type_1_or_3,max_diff_type_1_or_3,variance_diff_type_1_or_3,95th_diff_type_1_or_3,5th_diff_type_1_or_3,mean_diff_type_1_or_3,variance_diff_p_type_1_or_3,max_diff_p_type_1_or_3,min_diff_p_type_1_or_3,95th_diff_p_type_1_or_3,5th_diff_p_type_1_or_3,mean_diff_p_type_1_or_3,iid_macderived_ratio,iid_really_macderived_ratio,iid_lowbyte_ratio,iid_embeddedipv4_32_ratio,iid_embeddedipv4_64_ratio,iid_pattern_bytes_ratio,iid_random_ratio,iid_really_macderived_over_total_ratio
2405:3800:904::/48,9562,49350308.07117944,667543.0,1.0,667543.0,49350308.07117944,1808.949999999999,195.0,884.6386739175905,4409584131.480131,664114.49,7.0,61.615999999998984,9.0,6742.474747474747,359,11870041.331383219,47443.0,4.0,47443.0,11870041.331383219,3440.999999999999,151.79999999999998,1235.908077994429,12246233.092453223,34566.69999999993,1.7199999999999704,286.4139999999939,6.574000000000007,479.05151515151516,0.7409470752089137,0.0,0.9632921982848777,0.0,0.0,0.0,0.23676880222841226,0.0
2a02:9130:1b0::/48,4702,73132913.31055804,339514.0,1.0,339514.0,73132913.31055804,4169.649999999988,229.0,1218.2615908124203,1119083759.9474869,334591.07,4.5300000000002,266.64199999999875,7.0,3429.0,4701,73148419.4716335,339514.0,1.0,339514.0,73148419.4716335,4173.0,229.0,1218.3654541586895,1119083310.3838384,334591.0,4.0,266.09999999999957,7.0,3429.0,0.08764092746224207,0.0,0.0002126754572522331,0.0,0.0,0.0,0.9123590725377579,0.0
2a02:9130:8c30::/48,2922,23992284.72333044,230910.0,3.0,230910.0,23992284.72333044,4459.549999999998,224.0,1041.7542778918548,508977765.6858844,225663.93,6.0,270.1099999999978,8.0,2331.9372727272726,2922,23992284.72333044,230910.0,3.0,230910.0,23992284.72333044,4459.549999999998,224.0,1041.7542778918548,508977765.6858844,225663.93,6.0,270.1099999999978,8.0,2331.9372727272726,0.08863791923340178,0.0,0.0,0.0,0.00034223134839151266,0.0,0.9110198494182067,0.0
2405:3800:919::/48,9610,21537028.13009847,396817.0,4.0,396817.0,21537028.13009847,1782.0,196.0,830.8315296566077,1548239876.9655743,393528.45,8.0,67.85800000000229,9.0,4007.848484848485,372,43402043.14974996,126003.0,1.0,126003.0,43402043.14974996,3263.15,192.95,1185.760752688172,143997367.13659513,120044.16999999993,1.910000000000025,246.85299999999557,6.20800000000001,1272.600808080808,0.760752688172043,0.0,0.9621227887617065,0.0,0.0,0.0,0.21774193548387097,0.0
2001:d08:2842::/48,9008,307744650.77663016,652760.0,12.0,652760.0,307744650.77663016,4012.0,227.0,2589.666629662522,3867562041.0487924,621943.09,8.0,603.0929999999981,10.394000000000096,6593.030303030303,9007,307778120.9207924,652760.0,12.0,652760.0,307778120.9207924,4012.0,227.0,2589.944820695015,3867539033.1491165,621941.2199999999,8.0,603.2939999999999,11.0,6593.030303030303,0.14399911180193184,0.0,0.00011101243339253997,0.0,0.00022204951704230043,0.0,0.8557788386810259,0.0
2a00:1fa3:4223::/48,14697,293867794.4437948,1257850.0,2.0,1257850.0,293867794.4437948,3447.399999999998,192.0,1583.7775056133905,15631647943.289667,1250402.7200000002,7.0,533.0280000000009,8.280000000000381,12705.09090909091,14697,293867794.4437948,1257850.0,2.0,1257850.0,293867794.4437948,3447.399999999998,192.0,1583.7775056133905,15631647943.289667,1250402.7200000002,7.0,533.0280000000009,8.280000000000381,12705.09090909091,0.122133768796353,6.804109682248077e-05,0.0,0.0,6.804109682248077e-05,0.00013608219364496155,0.8775940668163571,0.0005567928730512249
2409:4051:2d8b::/48,2935,17575490.728422597,109114.0,7.0,109114.0,17575490.728422597,3604.5999999999995,242.0,1330.9413969335606,95741677.85173468,97822.68000000002,5.0,344.06600000000907,8.316000000000098,1101.6868686868686,2935,17575490.728422597,109114.0,7.0,109114.0,17575490.728422597,3604.5999999999995,242.0,1330.9413969335606,95741677.85173468,97822.68000000002,5.0,344.06600000000907,8.316000000000098,1101.6868686868686,0.047018739352640546,0.00034071550255536625,0.002385008517887564,0.6603066439522999,0.0,0.00034071550255536625,0.28960817717206133,0.007194244604316547
2402:1980:8466::/48,2293,12074549.733939849,138480.0,11.0,138480.0,12074549.733939849,1759.6000000000004,225.0,914.0662887047536,177797302.71405283,133368.12,6.0,48.04799999999984,8.592000000000036,1398.183434343434,115,56489764.61429113,80469.0,13.0,80469.0,56489764.61429113,3289.8,135.89999999999995,1597.5304347826086,48070829.79810982,69104.5,1.0,201.79199999999832,4.731999999999982,812.6515151515151,0.6521739130434783,0.0,0.9546445704317488,0.0,0.0,0.0,0.25217391304347825,0.0
2401:4900:33c3::/48,17328,355277529.7630786,1603623.0,2.0,1603623.0,355277529.7630786,3276.649999999998,235.0,1723.3146352723916,25239149890.594368,1588885.79,6.0,316.62899999999325,8.0,16197.656565656565,17327,355297893.1590425,1603623.0,2.0,1603623.0,355297893.1590425,3276.7000000000007,235.0,1723.4048017544872,25239125125.83976,1588885.0199999998,6.0,316.8020000000005,8.0,16197.656565656565,0.04588214924684019,5.7713395279044266e-05,0.00011542012927054478,0.00023085358111617706,0.0,0.008887862872972817,0.9448837075085127,0.001256281407035176
2402:1980:242::/48,10360,55200220.89690888,545848.0,0.0,545848.0,55200220.89690888,1817.0999999999985,299.0,1064.840057915058,2939695357.149567,542250.78,10.0,37.27400000000123,12.02100000000014,5512.787878787879,174,2442394.5852820724,14345.0,24.0,14345.0,2442394.5852820724,3606.35,226.95,1172.4022988505747,739966.0172161192,8557.22999999999,1.7299999999999898,277.48699999999644,6.252000000000021,144.19202020202022,0.6724137931034483,0.0,0.9842664092664093,0.0,0.0,0.0,0.26436781609195403,0.0
2405:3800:8bc::/48,6843,13245490.799274124,283120.0,5.0,283120.0,13245490.799274124,1811.8999999999996,191.0,839.7964343124361,782739711.8771511,279820.0,7.0,49.94399999999945,9.0,2859.3939393939395,293,2850453.7961770087,20259.0,4.0,20259.0,2850453.7961770087,3353.1999999999994,164.6,993.3993174061434,2007478.7686370101,14085.360000000057,1.5999999999999943,336.3960000000025,5.775999999999959,204.33535353535353,0.7167235494880546,0.0,0.9586438696478153,0.0,0.0,0.0,0.24914675767918087,0.0
2409:4043:2213::/48,957,2233301773.225606,1362870.0,9.0,1362870.0,2233301773.225606,3747.7999999999965,250.4,3382.3615464994778,18270047464.90167,1351839.0,3.8799999999999955,305.78799999999643,7.5480000000000445,13765.825858585858,957,2233301773.225606,1362870.0,9.0,1362870.0,2233301773.225606,3747.7999999999965,250.4,3382.3615464994778,18270047464.90167,1351839.0,3.8799999999999955,305.78799999999643,7.5480000000000445,13765.825858585858,0.12539184952978055,0.0010449320794148381,0.022988505747126436,0.6269592476489029,0.0,0.0,0.22361546499477533,0.008264462809917356
2400:9800:11::/48,7866,50977046.92110823,509322.0,0.0,509322.0,50977046.92110823,3429.0,141.0,1066.0926773455378,2493227099.515293,499412.94999999995,5.0,419.84999999999974,6.0,5144.363636363636,7865,50983412.67296412,509322.0,0.0,509322.0,50983412.67296412,3429.0,141.5999999999999,1066.213986013986,2493208845.999325,499411.12000000005,5.0,416.83999999998974,6.0,5144.363636363636,0.14659885568976477,0.000508582326764145,0.0001271294177472667,0.0,0.00012714558169103624,0.7127781309599491,0.1399872854418309,0.003457216940363008
2405:8d40:48cd::/48,4787,35359939.813249804,192290.0,12.0,192290.0,35359939.813249804,3565.7,191.89999999999998,1421.580112805515,318737984.60548174,178477.08,5.619999999999891,420.92599999999163,8.0,1941.890303030303,4787,35359939.813249804,192290.0,12.0,192290.0,35359939.813249804,3565.7,191.89999999999998,1421.580112805515,318737984.60548174,178477.08,5.619999999999891,420.92599999999163,8.0,1941.890303030303,0.20785460622519322,0.0,0.00020889910173386254,0.0,0.0,0.0,0.7919364946730729,0.0
2605:8d80:4c1::/48,9211,24760829.575324107,344317.0,3.0,344317.0,24760829.575324107,3860.0,246.0,1172.602323309087,1152185095.2462466,339502.5,8.0,233.29000000000096,10.610000000000058,3477.40404040404,9210,24763445.990153734,344317.0,3.0,344317.0,24763445.990153734,3860.399999999994,246.0,1172.6907709011944,1152184740.6925273,339502.45,8.0,233.07100000000273,10.288000000000192,3477.40404040404,0.058740499457111836,0.0006514657980456026,0.00010856584518510477,0.0,0.0008686210640608035,0.0,0.9397394136807817,0.010968921389396709
2001:b400:e3a1::/48,2190,187642813.28460264,452602.0,3.0,452602.0,187642813.28460264,3821.499999999992,303.34999999999997,2150.9100456621004,1908726059.3054318,437025.60999999975,8.889999999999986,1253.1780000000138,13.318999999999999,4571.28393939394,2189,187726674.87839115,452602.0,3.0,452602.0,187726674.87839115,3822.9999999999973,304.2,2151.831429876656,1908537245.7072992,437004.1200000002,9.0,1256.5760000000046,13.244000000000016,4571.284040404041,0.14116034719049794,0.00045682960255824577,0.00045662100456621003,0.0,0.0,0.0,0.8583828232069438,0.0032258064516129032
2001:d08:229f::/48,3741,91082546.22668336,293157.0,8.0,293157.0,91082546.22668336,3456.0,192.0,1623.3563218390805,767635129.6983495,277064.60000000003,6.0,241.67999999999788,7.540000000000009,2960.7676767676767,3741,91082546.22668336,293157.0,8.0,293157.0,91082546.22668336,3456.0,192.0,1623.3563218390805,767635129.6983495,277064.60000000003,6.0,241.67999999999788,7.540000000000009,2960.7676767676767,0.12055600106923282,0.0,0.0,0.0,0.0,0.0002673082063619353,0.8791766907244052,0.0
2a02:b121:14::/48,16557,100547818.55736394,687135.0,5.0,687135.0,100547818.55736394,3698.0,207.0,1232.8606027662015,4625832516.358405,680232.36,7.0,225.39999999999867,8.81999999999989,6940.262626262626,16554,100565881.50323595,687135.0,5.0,687135.0,100565881.50323595,3698.0,207.0,1233.0294188715718,4625830037.459964,680232.1799999999,7.0,225.53799999999842,8.978999999999951,6940.262626262626,0.15313519391083727,0.0010269421287906245,0.0001811922449719152,0.0,0.0003020418025854778,0.0,0.8455358221577867,0.0066614420062695925
2405:3800:83a::/48,9836,7478281.766808237,176961.0,10.0,176961.0,7478281.766808237,1833.25,208.0,860.4406262708418,300938977.9957918,173515.1,7.0,55.75999999999995,9.0,1786.9459595959595,400,90955392.9257751,176926.0,2.0,176926.0,90955392.9257751,3567.2499999999955,174.85,1834.185,255904016.6337541,159700.3400000001,2.990000000000009,469.2930000000001,7.728000000000011,1786.899090909091,0.7275,0.0,0.9602480683204555,0.0,0.0,0.0025,0.2475,0.0
2409:40e1:10b9::/48,6972,659479016.280441,2100217.0,10.0,2100217.0,659479016.280441,3550.249999999999,215.0,1628.917240390132,43484293071.933174,2085526.9,5.0,232.70599999999564,7.0,21213.727272727272,6971,659573399.9890298,2100217.0,10.0,2100217.0,659573399.9890298,3550.5,215.0,1629.0946779515134,43484212940.60966,2085525.0,5.0,233.31999999999505,7.0,21213.727272727272,0.2817386314732463,0.0,0.00014343086632243257,0.00028690288337397793,0.00014345144168698896,0.6278869602639506,0.08994405393774207,0.0
2001:14bb:ca::/48,7886,36364655.85501666,250931.0,2.0,250931.0,36364655.85501666,3726.0,258.0,1421.5683489728633,594441973.6328421,243878.80000000002,9.0,183.42499999999933,11.0,2533.939393939394,7693,37247288.812264994,250931.0,2.0,250931.0,37247288.812264994,3745.0,263.0,1446.0205381515664,593869342.8837607,243762.24000000002,9.0,238.19999999999976,11.55600000000004,2533.9098989898994,0.12452879240868323,0.0037696607305342518,0.05046918589906163,0.556869881710646,0.0,0.0,0.2881840634342909,0.029381965552178316
2405:204:52a0::/48,618,689532584.2629426,604163.0,1.0,604163.0,689532584.2629426,3630.3499999999995,223.0,2603.4983818770224,3507283778.693294,592340.7299999999,4.180000000000007,403.03799999999944,8.0,6102.10101010101,618,689532584.2629426,604163.0,1.0,604163.0,689532584.2629426,3630.3499999999995,223.0,2603.4983818770224,3507283778.693294,592340.7299999999,4.180000000000007,403.03799999999944,8.0,6102.10101010101,0.07766990291262135,0.0,0.014563106796116505,0.6051779935275081,0.0,0.0,0.30258899676375406,0.0
2001:44c8:45d5::/48,12488,207656821.02866912,1229492.0,5.0,1229492.0,207656821.02866912,3564.0,247.0,1525.1128283151825,14776330041.391869,1215746.54,6.0,282.6659999999979,7.0,12418.565656565657,12487,207673329.28505126,1229492.0,5.0,1229492.0,207673329.28505126,3564.0,247.0,1525.2114999599582,14776295267.23165,1215745.12,6.0,283.24799999999914,7.0,12418.565656565657,0.08921278129254424,0.0,8.007687379884689e-05,0.0,0.0,0.7035316729398574,0.2072555457675983,0.0
2001:44c8:4084::/48,9431,63751833.676599875,287489.0,3.0,287489.0,63751833.676599875,3574.5,228.0,1440.8146538012936,745568804.6475067,273072.6999999999,4.0,200.24000000000086,6.940000000000055,2903.4343434343436,9423,63805333.46386698,287489.0,3.0,287489.0,63805333.46386698,3574.8999999999996,228.0,1441.5198981216174,745491667.0456401,273058.3799999999,4.0,201.46400000000085,7.0,2903.4343434343436,0.09880080653719622,0.0,0.0008482663556356696,0.0,0.0,0.636315398493049,0.26488379496975484,0.0
2409:4080:9c90::/48,2506,9742539.692897305,81238.0,1.0,81238.0,9742539.692897305,3383.75,232.0,1061.3735035913808,55855984.22512613,74764.05000000009,5.899999999999977,254.67999999999884,7.9549999999999725,819.9994949494949,2506,9742539.692897305,81238.0,1.0,81238.0,9742539.692897305,3383.75,232.0,1061.3735035913808,55855984.22512613,74764.05000000009,5.899999999999977,254.67999999999884,7.9549999999999725,819.9994949494949,0.006783719074221868,0.0,0.0019952114924181963,0.6703910614525139,0.0,0.0,0.320830007980846,0.0
2001:44c8:45c9::/48,12776,125385382.60599206,631917.0,7.0,631917.0,125385382.60599206,3561.0,250.0,1560.8991859737007,3818983455.403518,618084.25,5.0,261.9999999999998,7.0,6382.434343434344,12773,125414572.83261722,631917.0,7.0,631917.0,125414572.83261722,3561.0,250.0,1561.1453847960543,3818949856.2285895,618081.5199999999,5.239999999999782,261.4239999999981,7.0,6382.434343434344,0.09167775777029671,0.0,0.000234815278647464,0.0,0.00015658028654192438,0.6987395286933376,0.20942613324982384,0.0
2001:14bb:693::/48,5709,30925999.154678058,217299.0,1.0,217299.0,30925999.154678058,3605.199999999996,243.0,1358.551585216325,444700567.2911243,210943.24,8.160000000000082,290.26400000000217,11.0,2194.3426262626263,5536,31859261.268585805,217299.0,1.0,217299.0,31859261.268585805,3620.0,249.25,1386.1125361271677,444071374.72599405,210792.95000000007,8.5,221.8099999999979,11.175,2194.309595959596,0.13457369942196531,0.0032514450867052024,0.05745314415834647,0.5428106936416185,0.0,0.0,0.29136560693641617,0.023591087811271297
2001:44c8:4070::/48,5234,26533656.357330382,150219.0,4.0,150219.0,26533656.357330382,3518.3499999999995,230.0,1148.887084447841,197360506.95649457,140481.98999999993,5.0,217.1399999999987,6.284999999999877,1516.888888888889,5233,26538569.263863325,150219.0,4.0,150219.0,26538569.263863325,3518.3999999999996,230.0,1149.0605771068222,197338507.63479716,140473.95999999976,5.0,216.85999999999922,6.207999999999811,1516.888888888889,0.11561245939231798,0.0,0.00019105846388995032,0.0,0.0,0.0,0.884387540607682,0.0
2001:44c8:4241::/48,6806,88685261.9198892,305798.0,3.0,305798.0,88685261.9198892,3571.25,209.0,1537.9428445489275,842126101.8836193,290216.85000000015,4.150000000000091,229.28499999999784,6.774999999999909,3088.4343434343436,6806,88685261.9198892,305798.0,3.0,305798.0,88685261.9198892,3571.25,209.0,1537.9428445489275,842126101.8836193,290216.85000000015,4.150000000000091,229.28499999999784,6.774999999999909,3088.4343434343436,0.0934469585659712,0.00014692918013517486,0.0,0.0,0.00014692918013517486,0.010578900969732588,0.8956802821040258,0.0015698587127158557
2409:4066:d40::/48,987,1893833.9593869206,25831.0,7.0,25831.0,1893833.9593869208,3193.7999999999997,188.9,832.8723404255319,3898360.7276731767,19655.9,3.1999999999999886,203.97200000000055,6.178000000000031,260.44444444444446,986,1895173.104650709,25831.0,7.0,25831.0,1895173.104650709,3194.0,189.0,833.6399594320487,3897379.5985297444,19653.250000000007,3.3500000000000227,202.97000000000105,6.0,260.44444444444446,0.07606490872210954,0.0,0.004052684903748734,0.7129817444219066,0.0,0.0010141987829614604,0.20689655172413793,0.0
2001:b400:e7de::/48,3433,228748016.07680714,462647.0,1.0,462647.0,228748016.07680714,3563.999999999991,297.0,2068.444509175648,1997376066.3726976,447044.8000000003,7.7199999999998,496.2919999999937,9.684000000000129,4672.602828282828,3433,228748016.07680714,462647.0,1.0,462647.0,228748016.07680714,3563.999999999991,297.0,2068.444509175648,1997376066.3726976,447044.8000000003,7.7199999999998,496.2919999999937,9.684000000000129,4672.602828282828,0.1605010195164579,0.0,0.0,0.0,0.0,0.0,0.8394989804835421,0.0
2001:44c8:41a3::/48,12728,57473553.92471879,504977.0,1.0,504977.0,57473553.92471879,3507.0,209.04999999999995,1202.122878692646,2440956887.5319204,494159.59,5.0,320.79199999999764,7.0,5100.30303030303,12725,57486938.79567705,504977.0,1.0,504977.0,57486938.79567705,3507.0,209.5999999999999,1202.3174066797642,2440922203.4737153,494156.07999999996,5.0,319.43600000000407,7.0,5100.30303030303,0.1288015717092338,0.0,0.00023570081709616594,0.0,0.0,0.0,0.8711984282907662,0.0
2001:1530:1010::/48,12643,415238549.07409716,2073415.0,0.0,2073415.0,415238549.07409716,3419.0,261.0,1685.3324369216168,42535484606.08827,2062618.24,9.0,139.62800000000001,12.0,20942.868686868685,12637,415434942.89103264,2073415.0,0.0,2073415.0,415434942.89103264,3419.0,261.0,1685.9005301891273,42535305250.51234,2062613.92,9.0,139.699999999999,11.98800000000001,20942.86505050505,0.1042177732056659,0.030861755163409037,0.003875662421893538,0.0,0.0,0.0,0.8615177652923953,0.22847100175746923
2401:e180:8c80::/48,1941,135408156.38414526,249133.0,9.0,249133.0,135408156.38414526,4092.0,217.0,2346.1097372488407,457759045.98405874,212921.6,6.0,631.2199999999971,10.140000000000011,2516.109090909091,1940,135475247.2433159,249133.0,9.0,249133.0,135475247.2433159,4093.749999999998,217.0,2347.2907216494846,457754964.0626036,212921.31,6.0,632.0869999999954,10.049000000000015,2516.1093939393936,0.17783505154639176,0.0,0.0005151983513652757,0.0005154639175257732,0.0,0.0,0.8216494845360824,0.0
2409:40f4:3019::/48,7769,183425821.91232896,549695.0,12.0,549695.0,183425821.91232896,3628.1999999999935,228.0,1759.1238254601622,2855733328.2717495,534518.2,6.0,469.6240000000007,7.603999999999905,5551.818181818182,7769,183425821.91232896,549695.0,12.0,549695.0,183425821.91232896,3628.1999999999935,228.0,1759.1238254601622,2855733328.2717495,534518.2,6.0,469.6240000000007,7.603999999999905,5551.818181818182,0.3011970652593641,0.0,0.00025743338911056766,0.0,0.0,0.6027802806023941,0.09576522074913116,0.0
2001:44c8:41cb::/48,9047,120570177.33509706,645143.0,5.0,645143.0,120570177.33509706,3554.0,220.0,1385.3942743450868,4012914271.388279,633587.9600000008,5.0,215.06800000000035,7.0,6516.167070707071,9045,120596505.00696316,645143.0,5.0,645143.0,120596505.00696316,3554.0,220.0,1385.6653399668326,4012717749.945165,633572.4400000004,5.0,214.75200000000055,7.0,6516.1672727272735,0.09596462133775567,0.0,0.00022106775726760252,0.0,0.0,0.6455500276395799,0.25848535102266446,0.0
2a03:d000:4402::/48,16890,68709210.16461654,709573.0,10.0,709573.0,68709210.16461654,3407.0,209.0,1190.6843694493784,4932975446.295261,702451.56,7.0,206.1799999999992,8.0,7166.858585858586,16888,68717212.6677539,709573.0,10.0,709573.0,68717212.6677539,3407.0,209.0,1190.8105755566082,4932974299.751555,702451.48,6.770000000000437,206.33999999999688,8.0,7166.858585858586,0.10924917100900047,0.00029606821411653247,0.00011841326228537596,0.0,0.00017764092846991948,0.6160587399336808,0.27421837991473236,0.002702702702702703
2400:2200:474::/48,4913,199807305.89901444,604987.0,10.0,604987.0,199807305.89901444,1803.7999999999993,503.79999999999995,1631.5760227966618,3594092545.582618,599588.48,8.159999999999854,56.46399999999996,13.0,6110.197171717172,4913,199807305.89901444,604987.0,10.0,604987.0,199807305.89901444,1803.7999999999993,503.79999999999995,1631.5760227966618,3594092545.582618,599588.48,8.159999999999854,56.46399999999996,13.0,6110.197171717172,0.35029513535518014,0.0,0.0,0.0,0.0,0.0,0.6497048646448199,0.0
2405:3800:8a6::/48,6941,10328763.568647325,166971.0,3.0,166971.0,10328763.568647325,1806.0,192.0,868.2662440570523,267400958.1148209,163562.0,6.600000000000364,49.43999999999994,9.0,1686.1818181818182,293,83724768.87031883,146854.0,8.0,146854.0,83724768.87031883,3404.3999999999996,225.59999999999997,1780.4709897610921,179651780.28951004,134014.8400000001,2.159999999999968,356.33600000000246,6.34799999999999,1483.1935353535355,0.7235494880546075,0.0,0.9585074196801614,0.0,0.0,0.0,0.2593856655290102,0.0
2409:4041:ceb4::/48,3262,55893711.375942275,281574.0,0.0,281574.0,55893711.375942275,3551.2999999999975,197.0,1369.453096259963,730012797.3768448,270262.78,4.2999999999999545,414.11399999995234,7.520000000000061,2843.8282828282827,3262,55893711.375942275,281574.0,0.0,281574.0,55893711.375942275,3551.2999999999975,197.0,1369.453096259963,730012797.3768448,270262.78,4.2999999999999545,414.11399999995234,7.520000000000061,2843.8282828282827,0.05518087063151441,0.00030656039239730225,0.0018393623543838135,0.6066830165542612,0.0,0.0,0.3359901900674433,0.0055248618784530384
2001:44c8:411a::/48,9255,124497614.52403338,495312.0,4.0,495312.0,124497614.52403338,3564.0,218.0,1569.2732576985413,2315887460.6993036,481329.4,6.0,199.62599999999694,7.0,5002.752121212121,9252,124537504.48121113,495312.0,4.0,495312.0,124537504.48121113,3564.0,218.0,1569.6593169044531,2315884188.710879,481329.1,6.0,200.68299999999914,7.0,5002.752424242424,0.09360138348465197,0.0,0.00032414910858995135,0.0,0.00010808473843493298,0.6475356679636836,0.2587548638132296,0.0
2405:3800:82a::/48,9563,20951719.942973193,376128.0,10.0,376128.0,20951719.942973193,1811.0,205.0,902.8737843772875,1389012232.3010178,372745.36000000004,8.0,49.99999999999994,10.0,3798.777777777778,375,16169882.954638217,58196.0,0.0,58196.0,16169882.954638217,3362.2000000000003,159.2,1221.0053333333333,23604742.700346615,48394.76000000004,2.4399999999999977,184.4179999999979,4.953999999999968,587.5177777777778,0.7813333333333333,0.0,0.9613092125901913,0.0,0.0,0.0,0.20533333333333334,0.0
2001:8f8:1d16::/48,3688,13097006.055185996,89197.0,15.0,89197.0,13097006.055185996,3124.949999999999,163.04999999999995,892.8877440347071,67553512.8321181,82204.61,4.0,267.7429999999943,6.0,900.5063636363636,3615,13338573.930609077,89197.0,18.0,89197.0,13338573.930609077,3127.2999999999997,164.0,899.5128630705394,67549734.64953005,82202.42,4.0,276.07199999999636,6.0,900.5050505050505,0.09986168741355464,0.0,0.022234273318872018,0.5936376210235131,0.0,0.0,0.3040110650069156,0.0
2001:d08:2086::/48,8991,78302066.39649552,336096.0,6.0,336096.0,78302066.39649552,3514.0,209.0,1711.5347569792013,1025559568.1245195,320305.29999999993,7.0,505.0000000000248,9.0,3394.4949494949497,8990,78310565.50747278,336096.0,6.0,336096.0,78310565.50747278,3514.0,209.0,1711.68787541713,1025546411.7249172,320303.22999999986,7.0,512.6000000000016,9.0,3394.4949494949497,0.14304783092324805,0.0,0.00011122233344455567,0.0,0.00011123470522803115,0.6114571746384873,0.2453837597330367,0.0
2405:3800:870::/48,7247,11434368.930215262,211888.0,22.0,211888.0,11434368.930215262,1829.0,219.0,879.1001793845729,434281255.83722085,208435.36,7.0,49.884000000000135,9.084000000000083,2139.611515151515,282,8044181.445362404,30313.0,8.0,30313.0,8044181.445362404,4441.549999999999,154.0,1287.4432624113474,3021271.2953996346,16025.330000000005,1.9899999999999949,676.899999999999,5.8900000000000095,305.98939393939395,0.7375886524822695,0.0,0.9626052159514282,0.0,0.0,0.0,0.22340425531914893,0.0
2409:4081:9e81::/48,2234,149300394.63237005,538455.0,1.0,538455.0,149300394.63237005,3440.7,230.0,1406.6817367949866,2807090809.487022,529918.62,4.460000000000036,369.8259999999982,8.0,5438.4310101010105,2234,149300394.63237005,538455.0,1.0,538455.0,149300394.63237005,3440.7,230.0,1406.6817367949866,2807090809.487022,529918.62,4.460000000000036,369.8259999999982,8.0,5438.4310101010105,0.011638316920322292,0.0,0.003133393017009848,0.6844225604297225,0.0,0.0,0.3008057296329454,0.0
2402:1980:8255::/48,13118,280626729.9854595,1897327.0,0.0,1897327.0,280626729.9854595,1808.1499999999996,284.0,1103.2409666107637,35821843842.63406,1892806.21,10.0,41.51999999999969,12.0,19164.171717171717,194,52340242.190668516,68521.0,11.0,68521.0,52340242.190668516,3961.5499999999993,239.85,2255.0721649484535,14457129.601413999,31454.07000000011,1.330000000000041,1078.6120000000003,6.672000000000019,691.7759595959596,0.6237113402061856,0.0,0.9857447781674036,0.0,0.0,0.0,0.3402061855670103,0.0
2402:8100:3916::/48,13240,6205227.666086928,99742.0,1.0,99742.0,6205227.666086928,1735.0499999999993,234.0,947.5528700906344,87891505.76605408,93773.36999999995,6.9099999999998545,53.539999999999274,9.0,1006.9960606060606,254,5523317.345154691,27866.0,11.0,27866.0,5523317.345154691,3147.5499999999997,178.7,1018.8188976377953,4129571.881091461,20167.870000000003,1.5300000000000296,220.90399999999795,6.124000000000009,281.0878787878788,0.7992125984251969,0.003937007874015748,0.9841389728096677,0.0,0.0,0.01968503937007874,0.003937007874015748,0.004901960784313725
2405:8d40:4884::/48,2135,78335411.10422496,183359.0,4.0,183359.0,78335411.10422496,3721.8999999999996,189.09999999999997,1771.0149882903982,278936052.7661043,166900.1200000001,5.0,516.8040000000003,7.261999999999992,1851.7036363636364,2135,78335411.10422496,183359.0,4.0,183359.0,78335411.10422496,3721.8999999999996,189.09999999999997,1771.0149882903982,278936052.7661043,166900.1200000001,5.0,516.8040000000003,7.261999999999992,1851.7036363636364,0.234192037470726,0.0,0.0,0.0,0.0,0.0,0.765807962529274,0.0
2001:44c8:4160::/48,5090,81698390.63544534,455133.0,1.0,455133.0,81698390.63544534,3515.55,209.35000000000002,1374.2563850687623,1973069642.3329163,444282.7900000001,5.0,215.64999999999912,6.433999999999923,4596.87090909091,5089,81714128.42289114,455133.0,1.0,455133.0,81714128.42289114,3515.5999999999995,210.0,1374.5056003144036,1973050597.7186444,444280.68000000005,5.0,215.69999999999885,6.027999999999975,4596.8711111111115,0.1155433287482806,0.0,0.0003929273084479371,0.0,0.0,0.0,0.8842601689919434,0.0
2409:40f4:c::/48,14873,622567320.679099,2580306.0,1.0,2580306.0,622567320.679099,3598.7999999999993,216.0,1800.4989578430714,65916595576.866,2567676.1599999997,6.0,637.1120000000008,7.0,26063.131313131315,14873,622567320.679099,2580306.0,1.0,2580306.0,622567320.679099,3598.7999999999993,216.0,1800.4989578430714,65916595576.866,2567676.1599999997,6.0,637.1120000000008,7.0,26063.131313131315,0.321186041820749,0.0,0.0,0.0,0.00033617965440731526,0.5704296375983325,0.10804814092651113,0.0
2a02:b121:8010::/48,20580,188207118.8374957,1461869.0,0.0,1461869.0,188207118.8374957,3702.0,206.0,1330.2897959183674,21119797401.15888,1453418.95,7.0,407.158999999986,8.515999999999986,14765.90909090909,20567,188325365.36316878,1461869.0,0.0,1461869.0,188325365.36316878,3702.0,206.0,1330.9577478484953,21119778156.962944,1453418.3,7.0,409.2320000000009,8.7,14765.90909090909,0.15685321145524384,0.002090727865026499,0.0006316812439261419,0.0,0.0001944863130257208,0.0,0.840861574366704,0.013153869684918936
